Number of generations: 200
Total run time: 608 seconds
gen_num, champ_fit, average_fit, std_fit, champ_cppn_con, champ_ann_con, mean_genetic_dist, std_genetic_dist  
0,0.5572107700312887,0.5572107700312894,6.661338147750939e-16,0,2,0.6046901172529314,0.3402716776887503
1,0.7878867228449581,0.5639933354169337,0.038583687078737224,1,3,1.364900016946279,0.8738685572590406
2,0.7879516227390282,0.626325407668551,0.10557798125649409,1,4,1.8927551877174051,0.8754512688761082
3,0.8459774291588497,0.7289955291770575,0.10770775899636671,1,4,1.9757208387942329,0.9369864847875651
4,1.01,0.7098931753959191,0.11386329690430134,2,5,2.027246652629306,0.8483304944026175
5,1.01,0.6978623694023603,0.11779723921258747,2,5,2.064060981535469,0.8389208201573481
6,1.01,0.7141238801243931,0.11609299751810434,2,5,2.08668268530654,0.7667273794288036
7,1.01,0.7042149083244051,0.11853683470236709,2,5,2.1846388699020363,0.8592512620035085
8,1.01,0.7039260820872064,0.12622582692939174,2,6,2.199702125923216,0.9340376088772444
9,1.01,0.7116530669193548,0.12244298886495492,2,6,2.2951271273114076,0.8956863687595256
10,1.01,0.708659703160192,0.12778111753454788,2,6,2.499500550665042,1.0015066375708395
11,1.01,0.7348171313018433,0.11943666412826247,2,6,2.5733752030996166,0.9843643672476154
12,1.2122130143528762,0.7284938379185177,0.13869789762883306,2,8,2.52944434816655,0.9802190451626643
13,1.2122130143528762,0.7093742099286806,0.14213267020712622,2,8,2.523531574245866,1.0285762984345956
14,1.2122130143528762,0.7030339019779446,0.14732602865387273,2,8,2.5495348001684843,1.0006358076772905
15,1.2122130143528762,0.7069560097426143,0.1506681690301137,2,8,2.6805021199060914,0.9226817468541093
16,1.2122130143528762,0.718352648144857,0.13829843054570898,2,8,2.70265970997454,0.9087382846180265
17,1.5997592910293954,0.7208649502682559,0.16669791084939387,2,5,2.699393988981609,0.8731256314597993
18,1.5997592910293954,0.7454326019679685,0.1679227708734297,2,5,2.745114995755179,0.8984448673219353
19,1.5997592910293954,0.7183949140392121,0.1790670133439305,2,5,2.7917399042052957,0.8948254422671181
20,1.5997592910293954,0.7379605653859393,0.17736871204173688,2,5,2.7940156079414593,0.8969472150890923
21,1.5997592910293954,0.749370957549519,0.18405133292848766,2,5,2.79729384247172,0.8772612407189124
22,1.5997592910293954,0.7385066684788745,0.19191360173490202,2,5,2.8319803546037567,0.8828812947613329
23,1.5997592910293954,0.7230902549084153,0.19118990291127294,2,5,2.8322356964361877,0.8218373334788799
24,1.5997592910293954,0.7181923570284378,0.18738719593081835,2,5,2.818435149926965,0.7892190089132936
25,1.5997592910293954,0.7358664230596065,0.18036602791655237,2,5,2.8231607671081145,0.7963336895643615
26,1.5997592910293954,0.7149139917004775,0.1943817348664194,2,5,2.843759920634895,0.7949665608825349
27,1.5997592910293954,0.7311493457997758,0.18274738285044356,2,5,2.825020773149414,0.7805546611860602
28,1.5997592910293954,0.7383895818887197,0.1882147591686427,2,5,2.8355843383726413,0.7908104610186643
29,1.5997592910293954,0.7705386622516627,0.1652252245607069,2,5,2.7898914700322837,0.8159289192542174
30,1.5997592910293954,0.7429420810277831,0.17823780246002457,2,5,2.84054915350687,0.8048469265457227
31,1.5997592910293954,0.7135299031794942,0.19125307792365928,2,5,2.827235777053802,0.799969715345254
32,1.5997592910293954,0.7273243784971459,0.18413640338001913,2,5,2.8138334852012896,0.8116504465477671
33,1.5997592910293954,0.7253887569919651,0.1892479754742524,2,5,2.7252294926660103,0.8015457730617763
34,1.5997592910293954,0.7384519561158925,0.18571464560263565,2,5,2.790239145951271,0.7952522331956154
