Number of generations: 100
Total run time: 425 seconds
gen_num, champ_fit, average_fit, std_fit, champ_cppn_con, champ_ann_con, mean_genetic_dist, std_genetic_dist  
0,1.2094390626328677,0.6820787890895791,0.12167439271252865,1,5,0.2503192686445977,0.13216814237162716
1,2.01,0.7229058661637335,0.14257404793302314,1,5,0.30000261705784415,0.12863415613331047
2,2.01,0.7312057889165533,0.17180157490974077,1,5,0.3123725073863856,0.14549440437849667
3,2.01,0.728176233414157,0.19116640264886575,1,5,0.35025702858286484,0.22905423934962046
4,2.01,0.7347226365219354,0.21165854596058628,1,5,0.34726862123839825,0.20576366902022222
5,2.01,0.7531092483945925,0.21705672680033358,1,5,0.33237234639050967,0.16764171642740777
6,2.01,0.7679417273945984,0.2550366156912849,1,5,0.3416165659442516,0.17655761736720232
7,3.01,0.7667713588225521,0.3049239439257787,1,5,0.3253862242359565,0.12682469810594968
8,3.01,0.7725309686012615,0.31226580482718985,1,5,0.3231604743226405,0.11859628903630673
9,3.01,0.7835725615667918,0.32548774153646115,1,5,0.33081037034206073,0.10880355043030121
10,3.01,0.7829127186896957,0.330028026346214,1,5,0.35353494382826434,0.12061001817144139
11,3.01,0.7776494033383947,0.33506574679080914,1,5,0.36080580740139073,0.16355696734724087
12,3.01,0.7927810502063188,0.33701517622598043,1,5,0.35783433896752365,0.14914275807073407
13,3.01,0.7874832982637532,0.3488501166564078,1,5,0.3428392885318822,0.1325877793098514
14,3.01,0.7983892647205244,0.35770649409032534,1,5,0.3345198644309695,0.10801673553745522
15,3.01,0.7894754670748585,0.3504075618307118,1,5,0.32373780988281003,0.1277085343376091
16,3.01,0.8048484520157464,0.36037743203957157,1,5,0.30439572680417254,0.08540750210258095
17,3.01,0.8126425245155269,0.36538279435504933,1,5,0.31886324781381903,0.10865964829288044
18,3.01,0.7928682509086383,0.35920264530524354,1,5,0.33261177123466185,0.12255988437942511
19,3.230629989119543,0.8088531815590332,0.3847899624527914,1,5,0.33860431524007345,0.1385595889786111
20,3.230629989119543,0.8091383966363085,0.3899907124990296,1,5,0.3541706329436593,0.12691414269742482
21,3.230629989119543,0.7990478693842057,0.38420489422480053,1,5,0.35403734249257907,0.1587910125699264
22,3.230629989119543,0.8110530443010856,0.3934892566092166,1,5,0.34780546415874364,0.13608899784094786
23,3.230629989119543,0.8037224414480917,0.3927086509278455,1,5,0.3601051909158308,0.13907240970363502
24,3.230629989119543,0.8158733713385065,0.395250735903951,1,5,0.34030436139538106,0.12599552979358572
25,3.230629989119543,0.8124947244082961,0.4076186051989087,1,5,0.2991978867817613,0.10027270349708783
26,3.230629989119543,0.8356743334614908,0.40445117879768056,1,5,0.2711685408538633,0.11163895377147565
27,3.230629989119543,0.8245316023423893,0.42082433092611526,1,5,0.28903367670840835,0.14466239991356414
28,3.230629989119543,0.7989266153628638,0.42614714642941653,1,5,0.29028938435357543,0.14992467227250855
29,3.230629989119543,0.81149209856251,0.412192494228513,1,5,0.2952246994994417,0.1433916532128621
30,3.230629989119543,0.8248162660411051,0.4282895922407765,1,5,0.29680717093676534,0.13127622362686692
31,3.230629989119543,0.8353803352477458,0.42641986039043894,1,5,0.29736319785129295,0.1328231800719722
32,3.230629989119543,0.8271622832727078,0.4417551314269923,1,5,0.29398850960274336,0.12603067593918216
33,3.230629989119543,0.8307501877563087,0.4324063266218222,1,5,0.3015417874396557,0.14299649562361014
34,3.230629989119543,0.8203361275959794,0.4331326981513903,1,5,0.28221705555944937,0.14286094691058698
35,3.2571035541658877,0.8493574259242774,0.4698379519752358,1,5,0.3017584160394216,0.14541850393677047
36,3.2571035541658877,0.8477964418738972,0.4586820748022147,1,5,0.2917418459014891,0.12044512048338481
37,3.2571035541658877,0.8493931275341206,0.46455779028054,1,5,0.2874493078731479,0.12634161513115044
38,3.2571035541658877,0.824152517298792,0.46958056587359637,1,5,0.2838984317618762,0.1269680742014207
39,3.2571035541658877,0.8295477038701423,0.47324240381035315,1,5,0.26866507810641066,0.1274486774626939
40,3.2571035541658877,0.8380710204778227,0.47783266476931985,1,5,0.26601173509063974,0.11929345127596962
41,3.2571035541658877,0.8442807907663624,0.4921265334964082,1,5,0.289811335109783,0.1474464027379584
42,3.2571035541658877,0.8578730503253511,0.49760163621204395,1,5,0.2930402620602825,0.15167367522194602
43,3.2571035541658877,0.8532517849821375,0.49996991920635303,1,5,0.31465225631671206,0.19261261060603801
44,3.2571035541658877,0.8572332620076353,0.49186194401716726,1,5,0.2933107925943366,0.16584614519102622
45,3.2571035541658877,0.848899041825019,0.49322385668534957,1,5,0.3056548184684127,0.16825055602486333
46,3.2571035541658877,0.830701242214018,0.49886444290059556,1,5,0.30554083546081545,0.1861953668188426
47,3.2571035541658877,0.8261340288564475,0.49460400768440343,1,5,0.2865575244959717,0.14287818305499134
48,3.2571035541658877,0.8613477881123015,0.49712528364737085,1,5,0.28541377294922377,0.14102505755360178
49,3.2571035541658877,0.8392285703458575,0.5011586460872919,1,5,0.28835462102896603,0.15739667569308166
50,3.2571035541658877,0.8464831321143751,0.4978712495641025,1,5,0.30856987046308054,0.16218188311142762
51,3.2571035541658877,0.848994650006161,0.5057368185273826,1,5,0.29837161326445244,0.1446249677917945
52,3.2571035541658877,0.8589439969838062,0.5134937825157389,1,5,0.29837351458433153,0.15239490691908902
53,3.2571035541658877,0.8637219230117614,0.5011652397039082,1,5,0.29572159208836496,0.15452308421697927
54,3.2571035541658877,0.8373070531793327,0.5058631681504078,1,5,0.29606635080647375,0.12620621125724946
55,3.2571035541658877,0.8416760173636715,0.5047794728510095,1,5,0.31444988291709,0.14088786324950953
56,3.2571035541658877,0.8511079470274181,0.511681974963576,1,5,0.31394823813114564,0.15035011921029726
57,3.2571035541658877,0.8542159102844525,0.5169721785261833,1,5,0.31667801060600237,0.18111514524594519
58,3.2571035541658877,0.8747730849976555,0.5273138673343709,1,5,0.3150969033512983,0.1604103081019479
59,3.2571035541658877,0.8495692224332934,0.5163346992512474,1,5,0.33085158141988213,0.17918958406577754
60,3.2571035541658877,0.8501417200803761,0.5104313160730488,1,5,0.32380355016039747,0.1817280331694849
61,3.2571035541658877,0.8640947879325974,0.5257801956983339,1,5,0.31699486441557573,0.16691033458652932
62,3.2571035541658877,0.8482869719652525,0.5165033669175993,1,5,0.3288840441307116,0.16942075161443748
63,3.3307975246958854,0.8542412234980351,0.5431696103245728,1,5,0.31353126199573794,0.13549057906538833
64,3.3307975246958854,0.8562736478962554,0.5343544962862852,1,5,0.3181796651770753,0.15967258806521428
65,3.3307975246958854,0.8532619750708167,0.5333243377952784,1,5,0.32496621935926384,0.17970231795980593
66,3.3307975246958854,0.8311113323292734,0.5498108061999446,1,5,0.3354874753150429,0.18070203397794377
67,3.3307975246958854,0.861527205376416,0.5473069068337219,1,5,0.3347902931794042,0.16193550800109255
68,3.3307975246958854,0.8516959284395388,0.5467961530698348,1,5,0.3417869893931598,0.16902196035828365
69,3.3307975246958854,0.8623323698753188,0.5399317410339978,1,5,0.3217319014839114,0.16158701258993713
70,3.3307975246958854,0.8481936477113201,0.5430702678683561,1,5,0.30694133424150966,0.1658315487524501
71,3.3307975246958854,0.8537592441284784,0.5393306953194033,1,5,0.3058149507610365,0.14917818245442765
72,3.3307975246958854,0.869259125913621,0.5429212745690072,1,5,0.29479088844526696,0.15333538202564928
73,3.3307975246958854,0.8441183831222758,0.5417273062222003,1,5,0.30927899613697046,0.1777995460400997
74,3.3307975246958854,0.8691689253089544,0.5445037689244537,1,5,0.30175352098319064,0.15421406079376454
75,3.3307975246958854,0.8613182558363989,0.552860576701613,1,5,0.32554677299895884,0.1625278619424783
76,3.3307975246958854,0.8636841124858959,0.5509825560556293,1,5,0.30868855518199706,0.1396775025426232
77,3.3307975246958854,0.8640700351105833,0.5615325364851601,1,5,0.3393635926032809,0.16785600112049884
78,3.3307975246958854,0.8601899689018556,0.5543644912864082,1,5,0.3447935684928536,0.17778194650582826
79,3.3307975246958854,0.8733422451599732,0.5492634517071391,1,5,0.3624055178475078,0.20746701110009735
80,3.3307975246958854,0.8700985879013355,0.5559542707536608,1,5,0.34148782069472317,0.18034800565378975
81,3.3307975246958854,0.8476254569865466,0.553343183498432,1,5,0.3148221134038475,0.1539009962066889
82,3.3307975246958854,0.8686908712403562,0.5492477661051123,1,5,0.32282272699601705,0.15395141650859523
83,3.3307975246958854,0.8793289173425368,0.5687573988423278,1,5,0.3220233805667682,0.15870263651599403
84,3.3307975246958854,0.8853018980680776,0.5807294518094811,1,5,0.3221287309475875,0.16186660276789885
85,3.3307975246958854,0.871579839320482,0.5781058479019912,1,5,0.31154115280888844,0.14977565854115435
86,3.3307975246958854,0.8967155530477241,0.581603548348453,1,5,0.33723799559373,0.18669371348221311
87,3.3307975246958854,0.8628688697460714,0.5855175964602215,1,5,0.34858672673926255,0.17905214493862312
88,3.3307975246958854,0.8877864676530525,0.5856541198373371,1,5,0.3657792974729607,0.18824389598300606
89,3.3307975246958854,0.8735308629860918,0.5773135095171124,1,5,0.35102440312422606,0.16589035314122919
90,3.3307975246958854,0.8778428837795802,0.5880480551082785,1,5,0.3524727761623481,0.1555876125501464
91,3.3307975246958854,0.8838092913397615,0.5786521730197041,1,5,0.35196514198594114,0.16607309234405163
92,3.3307975246958854,0.8819765824028372,0.5924715172785596,1,5,0.35352805823340283,0.18744176098360665
93,3.3307975246958854,0.8705851994743559,0.584694876923462,1,5,0.3414647444880628,0.16816450022127574
94,3.3307975246958854,0.8808126845196846,0.5829506551052246,1,5,0.3312255965007204,0.16461938425109937
95,3.3307975246958854,0.8649306155166903,0.5846360791569761,1,5,0.33720675288387764,0.16664040949577008
96,3.3307975246958854,0.8818306095606187,0.5879286893220761,1,5,0.345666736088871,0.18543635988503698
97,3.3307975246958854,0.8758378605649273,0.5844353630044741,1,5,0.34638429025008394,0.1775727797496389
98,3.3307975246958854,0.8809304297726835,0.5904073652895714,1,5,0.34922363580504184,0.19782418054077394
99,3.3307975246958854,0.8712192660553003,0.5922550651519068,1,5,0.38042985480811115,0.2103332021653903
