Number of generations: 50
Total run time: 384 seconds
gen_num, champ_fit, average_fit, std_fit, champ_cppn_con, champ_ann_con, mean_genetic_dist, std_genetic_dist  
0,0.5572107700312887,0.5572107700312885,2.220446049250313e-16,0,4,0.6363727454909821,0.33501986900869946
1,1.01,0.5648625667504464,0.050593688269671075,1,5,1.3012660241117127,0.5835844827100066
2,1.01,0.637113126297681,0.1202186553030395,1,5,1.695344657569119,0.30964064767588717
3,1.01,0.6806892821694118,0.1305984561934889,1,4,1.7785451856093302,0.2694326797217407
4,1.5126854521118238,0.6810350146256904,0.14413916442707955,1,5,1.8365962082896128,0.2809197027275273
5,1.5126854521118238,0.687536862525387,0.14763379908042723,1,5,1.856838641207397,0.26674373169166427
6,1.5126854521118238,0.6938121795883736,0.1535405949022495,1,5,1.845016222922049,0.315952440853166
7,2.01,0.7006668616976529,0.178707548794965,1,6,1.8539464932751668,0.31431238211277174
8,2.01,0.7052684101849538,0.18311082364963718,1,6,1.8676468015395988,0.321214359760695
9,2.01,0.6985240978176424,0.18804179854833078,1,6,1.88589849251173,0.24453398639782362
10,2.01,0.7047508770022002,0.19533190737349734,1,6,1.9061717952499673,0.2869653295096644
11,2.01,0.6861743182342465,0.19532569930679014,1,6,1.8935664980755285,0.34718882524621114
12,2.01,0.6990174901627396,0.19271746951659846,1,6,1.884517772919589,0.3320483368440681
13,2.01,0.7028792213292976,0.21998575659447603,1,6,1.9461166922589899,0.28431244490471935
14,2.01,0.7104969052416474,0.21555420798492939,1,6,1.9231660290277657,0.28124101655534206
15,2.01,0.6877647070113834,0.22108809500936977,1,6,1.9158363624796624,0.3311170336135461
16,2.01,0.7069610558338598,0.21772289764220565,1,6,1.9589110038258464,0.2613161967926252
17,2.01,0.7018150393744336,0.23168585716946755,1,6,1.9506377835035276,0.2943467185892932
18,2.01,0.712965686808102,0.22740738487427362,1,6,1.9556667447449139,0.27698046078407906
19,2.01,0.7173447182228647,0.2366324902001505,1,6,1.8963526397895214,0.3302860518119001
20,2.01,0.7091190604634005,0.23013296947839157,1,6,1.9172713753625557,0.2675461019358154
21,2.1039135488956013,0.7199229992966669,0.25453317256985886,1,6,1.9037825901553478,0.27337822294229147
22,2.1039135488956013,0.7246415076407879,0.2534060941055946,1,6,1.882411142631594,0.291474710520528
23,2.1039135488956013,0.7186490014945027,0.2778667415378691,1,6,1.9307428710234475,0.27265294995433853
24,2.1039135488956013,0.7353491195387173,0.27598471535834684,1,6,1.895928776189311,0.28127377097720263
25,2.1039135488956013,0.7275023447613799,0.2792747451399903,1,6,1.9075894212667868,0.28095602971541933
26,2.1039135488956013,0.7196227334346538,0.2824338384907648,1,6,1.8873941022237732,0.28443750449376176
27,3.01,0.7274828105757046,0.33626259547240833,1,6,1.8820794547247526,0.25466540113606434
28,3.01,0.7397515924338078,0.3454705960437397,1,6,1.8295635560164727,0.32048362263673325
29,3.01,0.7626885264527783,0.3807200829147259,1,6,1.808040228531219,0.2870602111548764
30,3.01,0.7616102445564014,0.3762524457359978,1,6,1.7849982432397418,0.26718643270464765
31,3.01,0.7733694001928019,0.3876425936305125,1,6,1.7915653818459547,0.27774462627975266
32,3.01,0.7558823446108026,0.39832419558662174,1,6,1.7381547366016439,0.30237960867416064
33,3.01,0.761079198215935,0.3938684856122616,1,6,1.7560363873490246,0.2783847277522472
34,3.01,0.7575378268696283,0.3997918904708963,1,6,1.7479118465591532,0.31159555443691395
35,4.01,0.7763216189173117,0.45039047509363894,1,6,1.7638420419482652,0.24616373779232997
36,4.01,0.7789384997161652,0.4533835650166988,1,6,1.7608187153527985,0.2263246759421267
37,4.01,0.8030972419746911,0.4924796277090863,1,6,1.7491405610644217,0.2484416495589793
38,4.01,0.8118982423854304,0.5097782733171627,1,6,1.7047269141457635,0.2439327495533519
39,4.01,0.7939466916345903,0.5097637872331244,1,6,1.6890558895569052,0.27419850406957236
40,4.01,0.7787712268993016,0.5122029561511137,1,6,1.7158841492508978,0.22376315644516628
41,4.01,0.7897954326976204,0.5125333490985053,1,6,1.7130546807901665,0.23065867692134862
42,4.01,0.8095821685079321,0.5271502860828321,1,6,1.6747468240955343,0.28644087060076995
43,4.01,0.8300636355441524,0.5664567176667941,1,6,1.707120192766498,0.26232973692458716
44,4.01,0.8072847820493397,0.5451327461026064,1,6,1.6961434774310666,0.25934350234674713
45,4.01,0.8091393967200023,0.5540999662354741,1,6,1.703869644050021,0.2422320604926424
46,4.01,0.835972976787675,0.6070788089801712,1,6,1.6854144797531716,0.2946330050485039
47,4.01,0.8253584196554157,0.6043927802453921,1,6,1.7122832967522488,0.2628515588809984
48,4.01,0.8278753535739987,0.6152891499072008,1,6,1.6902797658809823,0.2633427734770738
49,4.01,0.8167326506687056,0.618292054299786,1,6,1.6949152272799723,0.28889581366825046
