Number of generations: 500
Total run time: 2296 seconds
gen_num, champ_fit, average_fit, std_fit, champ_cppn_con, champ_ann_con, mean_genetic_dist, std_genetic_dist  
0,1.1112421530050665,0.6314531923902511,0.14300738631714452,3,14,1.720613364340625,0.28594597559310403
1,2.01,0.7135758045143132,0.20937204640397258,3,14,1.648543036980699,0.2835915693250323
2,2.062435674827724,0.719049737665688,0.24385205604853333,4,16,1.790493779344456,0.31081770352968535
3,2.062435674827724,0.7575269144109212,0.26501005050357834,4,16,1.7757679537978865,0.452058963553427
4,2.062435674827724,0.7957567160971353,0.3140616753428492,4,16,1.6090653525295617,0.44931751424275934
5,2.251617462812808,0.8475639696279503,0.39921574322507986,3,14,1.6880958561185189,0.40961540279894576
6,2.251617462812808,0.7886113505298287,0.3612823915877316,3,14,1.5333170844096626,0.42930676407345214
7,2.251617462812808,0.7930985806391978,0.3355600949888102,3,14,1.5289788701497473,0.4426476919345459
8,2.2801488274903376,0.7911608469698426,0.3493499248804482,3,11,1.4632510335432531,0.4506200270656607
9,2.2801488274903376,0.8177808124057853,0.4234806466420504,3,11,1.4142517213158772,0.3629705882394746
10,2.2801488274903376,0.7763773612764772,0.39037010644212616,3,11,1.4407369073735543,0.4250092566515251
11,2.2801488274903376,0.8033106652626546,0.39404594602420684,3,11,1.5396943914703207,0.47714600344044544
12,2.2801488274903376,0.8214641276685813,0.4182005589094863,3,11,1.4478672668051722,0.3754839554297405
13,2.2801488274903376,0.8448320743631322,0.43171708965234573,3,11,1.3312034036288434,0.305135297809418
14,2.2801488274903376,0.8556574915744328,0.41009813681603186,3,11,1.3562618531301136,0.314280397418002
15,2.3691738248427545,0.8429831871115803,0.4281671166999894,4,13,1.3995470836643233,0.3210822424110022
16,2.3691738248427545,0.8589661833433857,0.4530458523760871,4,13,1.4666739468881596,0.2626144228821612
17,2.3691738248427545,0.7961694654753844,0.38339770117278166,4,13,1.4785401970100125,0.3019031284201795
18,2.4908260375683526,0.8237660621131847,0.4182391915311747,4,11,1.5639914335026928,0.27883804967230286
19,2.4908260375683526,0.8166635301369878,0.40220838478110643,4,11,1.4976776258618196,0.2706689283042782
20,2.4908260375683526,0.8872060583689667,0.4451650901386388,4,11,1.548933489410824,0.26525785682188296
21,2.4908260375683526,0.8865717671444319,0.4358597720175793,4,11,1.565963079253863,0.30872394622953764
22,2.4908260375683526,0.8872009925524417,0.43823814161439706,4,11,1.6347957632560493,0.268893824120841
23,2.4908260375683526,0.7982451668221018,0.4080721068806639,4,11,1.747245788590998,0.2750707365674744
24,2.4908260375683526,0.8241004431260867,0.397766400746634,4,11,1.814786657515628,0.2730352758765057
25,2.4908260375683526,0.8928474743276036,0.474119838891253,4,11,1.7860322007409861,0.24460857401066016
26,2.4908260375683526,0.8495438493323839,0.4351150092625875,4,11,1.81287004148423,0.21256122741586647
27,2.527038219274712,0.9495597746510661,0.5319814981273936,4,12,1.8563815038244746,0.2525862696659019
28,2.527038219274712,0.8928502597178655,0.45213373113499794,4,12,1.7347976113527976,0.21921130122004287
29,2.527038219274712,0.9225419196519605,0.46551167167814905,4,12,1.7147943212211954,0.26865570024889673
30,2.527038219274712,0.8998889955942212,0.42884472562217646,4,12,1.8044362540833585,0.31770400286708056
31,2.527038219274712,0.9422275604291673,0.48011454249666125,4,12,1.850966676576249,0.3485752253775833
32,2.527038219274712,0.8594671746803668,0.4153821495371231,4,12,1.9458384018304493,0.44397428334020284
33,2.527038219274712,0.9380420393571346,0.5077641571672392,4,12,2.103332041220425,0.4520914964487839
34,3.01,0.9413951205174892,0.5105092664514208,4,11,2.05075404026884,0.4867847473828316
35,3.01,1.021983062593441,0.5246092998698865,4,11,2.037120054886813,0.43925036796240996
36,3.01,1.036345005751948,0.5418275423939525,4,11,1.9939463965258521,0.47179418003515494
37,3.23219828929244,1.0303153532797256,0.5446608468534448,3,10,1.9295517724539475,0.47815471618202315
38,3.23219828929244,1.055142845394615,0.58170130294161,3,10,1.8618956286310522,0.45924734012307716
39,3.23219828929244,1.1265679007995386,0.6087276912728289,3,10,1.8825852306281596,0.4809501804127907
40,3.23219828929244,1.0891828144831817,0.6183195109654931,3,10,1.8735691492273703,0.49696012752896135
41,3.23219828929244,1.1158278378876356,0.6190138297376492,3,10,1.801489344124515,0.5212113939953784
42,3.23219828929244,1.1171382912802512,0.6079143664643556,3,10,1.841340008552389,0.4942109825973409
43,3.320240144429891,1.06820342824787,0.5854712681329424,3,10,1.7906119729372616,0.4366583043009245
44,3.320240144429891,1.0739961318754194,0.5757975100291719,3,10,1.7920828565875841,0.40849282295407674
45,3.320240144429891,1.0272480275117803,0.5791690358550523,3,10,1.8554723242347932,0.36458123727159114
46,3.320240144429891,1.0456908372914449,0.5823035878673313,3,10,1.789623867197231,0.3728954196818224
47,3.320240144429891,1.028699919339648,0.5467407995988478,3,10,1.662542208299591,0.4110164011542201
