Number of generations: 20
Total run time: 44 seconds
gen_num, champ_fit, average_fit, std_fit, champ_cppn_con, champ_ann_con, mean_genetic_dist, std_genetic_dist  
0,0.9270993529369634,0.8152939187617267,0.020898799201729854,1,5,0.4089149286981615,0.27120157523780997
1,1.4576334193084937,0.825900893059791,0.04618387261233247,2,5,0.5573103405583061,0.3797597201468034
2,1.4576334193084937,0.8337027151609157,0.04813330407062308,2,5,0.6907705637084792,0.42924656299258074
3,1.4576334193084937,0.8369912960009152,0.05201898775080274,2,5,0.7928846182834236,0.4535227944255512
4,1.4576334193084937,0.8354533637453682,0.053416638312403134,2,5,0.8501317458946546,0.4714454596886661
5,1.4576334193084937,0.8442342915592632,0.058930550949776415,2,5,0.97195248137993,0.4864976748441098
6,1.4576334193084937,0.8435418616298005,0.06900409972482856,2,5,0.9912425243373097,0.501311565728301
7,1.4576334193084937,0.8436558237249262,0.07189567139917459,2,5,1.0284935335330148,0.5239959783349266
8,1.4576334193084937,0.8416224461308514,0.06964375927026352,2,5,1.06436324278798,0.5048421388445556
9,1.4576334193084937,0.8398546013666295,0.07389386149546948,2,5,1.1214929767565502,0.5160231543797482
10,2.5758071161332166,0.8473520268582806,0.1249340168051386,2,6,1.1084433805133929,0.5423043307606604
11,2.5758071161332166,0.844630315445131,0.12322312391660885,2,6,1.0244753773396518,0.5522394327063705
12,2.5758071161332166,0.8502244137948849,0.12394984108568924,2,6,1.091769822103443,0.5366887407371645
13,2.5758071161332166,0.8482368041682573,0.12644293682829988,2,6,1.1480573484848435,0.5448313351689053
14,2.5758071161332166,0.8521037794164715,0.1274128443480939,2,6,1.0657289721514513,0.536805890180077
15,2.5758071161332166,0.8474173404667821,0.1298613668522345,2,6,0.9807846211671246,0.477581145449231
16,2.5758071161332166,0.8515337906313405,0.12728432913329993,2,6,1.001187940680599,0.47352991080200074
17,2.5758071161332166,0.8519498052430918,0.12730538766457755,2,6,1.0646437537800457,0.4697280046609634
18,2.5758071161332166,0.8582630087961514,0.13584605254784518,2,6,1.020902656127397,0.49228679612347714
19,2.5758071161332166,0.8500895274135057,0.1387638717204492,2,6,1.1487647153769975,0.45150144870326
