Number of generations: 50
Total run time: 166 seconds
gen_num, champ_fit, average_fit, std_fit, champ_cppn_con, champ_ann_con, mean_genetic_dist, std_genetic_dist  
0,0.912180615923969,0.8175124878567402,0.02271164654826875,1,5,0.4157236182992488,0.26745190786965656
1,1.0777021016621686,0.8299162671437733,0.035589200215612904,1,4,0.5741814088972034,0.34178903531521543
2,1.104265426799299,0.8339540018242263,0.04645949450792215,2,5,0.6770548053765987,0.38338107100582425
3,1.3634922475147695,0.8400586359142249,0.055348988615481896,1,5,0.7706696144813705,0.4125505104997342
4,1.3634922475147695,0.8418535526366451,0.06261098164788875,1,5,0.8056843938825606,0.41551169594109244
5,1.3634922475147695,0.8395203881111407,0.06996388886063276,1,5,0.842810204903798,0.44775910920055734
6,1.3634922475147695,0.8430625825649032,0.06889047055983873,1,5,0.8661787937870823,0.40642472620357156
7,1.3634922475147695,0.8384536309722065,0.06759457109907228,1,5,0.9170010293519502,0.4146179715319174
8,1.3634922475147695,0.8461127836737784,0.07596951262880422,1,5,0.9077723887592658,0.4475038957161041
9,1.3634922475147695,0.8400810264699162,0.07348474313341517,1,5,0.9364595567686795,0.4583352776601466
10,1.3634922475147695,0.8440015250648512,0.0737253974394135,1,5,1.0353175912618744,0.45627109271108685
11,1.3634922475147695,0.8394024190278503,0.07300945535932518,1,5,1.042499056308315,0.46441363048875106
12,1.3634922475147695,0.8420202654228093,0.0721770350532405,1,5,1.0772174531794165,0.44533569556139424
13,1.3634922475147695,0.8445171159477465,0.07376555920056999,1,5,1.1215341164621169,0.44457157800798575
14,1.3634922475147695,0.843448495438413,0.08268170570639977,1,5,1.1495571587884794,0.47487395909955044
15,1.3634922475147695,0.844269033428682,0.079912030296213,1,5,1.0903356812519118,0.4763657090439595
16,1.3634922475147695,0.8426732035879979,0.07651061295069063,1,5,1.1630757998358126,0.5039851249628233
17,1.3634922475147695,0.8440494290060536,0.07790651985392963,1,5,1.145587739626057,0.48639084254543596
18,1.3634922475147695,0.8402214638259142,0.07874523767602652,1,5,1.0892229938998543,0.501915314160818
19,1.3634922475147695,0.8454325086490766,0.0808285636183987,1,5,1.0136846609839503,0.48571488499672555
20,1.3634922475147695,0.8437613172030082,0.08061818043311968,1,5,0.9981571233188635,0.49643364783362104
21,1.5825471368628679,0.8423813046377628,0.0959032197562289,1,5,1.0328683265148209,0.517460906258122
22,1.5825471368628679,0.8458895631046721,0.09126194826944202,1,5,0.9537495558341577,0.5324880324205284
23,1.5825471368628679,0.8456162178720968,0.09057515144048672,1,5,0.9516003251755691,0.5099341613283521
24,1.6832118418601179,0.8510685334323477,0.10817762538788377,2,6,1.0722593327281154,0.5224977651148164
25,1.6832118418601179,0.8496235574965293,0.10438339824463509,2,6,0.9832230489439154,0.4955579660113564
26,1.6832118418601179,0.8538004266074173,0.10312673627737695,2,6,0.9751814461368983,0.47624660363076304
27,1.6832118418601179,0.8436618378624082,0.10388303554463424,2,6,1.0206829772150683,0.45612884660181446
28,1.6832118418601179,0.8465628268419616,0.10049502430164335,2,6,0.9744049613898339,0.46918962346584003
29,1.6832118418601179,0.8545382002631277,0.10694103567638925,2,6,0.9927896576508275,0.46378729915243894
30,1.6832118418601179,0.8539576208992575,0.10291289049286348,2,6,1.0543817010919727,0.5143115293669415
31,1.6832118418601179,0.8510163762407955,0.10119953510615402,2,6,0.9518126939712527,0.5126489614509269
32,1.6832118418601179,0.8508545426087748,0.10507527967623426,2,6,0.9648853486604865,0.5198201458073045
33,1.6832118418601179,0.8523876613198018,0.11498418605949588,2,6,0.9575775359429438,0.48036260821817267
34,1.6832118418601179,0.847795597119554,0.10715408740503499,2,6,0.9348214324034338,0.4825843630168168
35,1.6832118418601179,0.8495253594400559,0.11334792980609863,2,6,0.8114568076509987,0.4380061579648596
36,1.6832118418601179,0.850355779130881,0.11059386708822641,2,6,0.8020859342146518,0.40776021017684344
37,1.6832118418601179,0.8479161149766181,0.1093010356415988,2,6,0.8338641697877607,0.45766314606803526
38,2.158832043995414,0.8574957204226088,0.13334815892612048,2,5,0.8134008642627877,0.42957171656734466
39,2.158832043995414,0.8556769342780335,0.12892605287235973,2,5,0.7904271605510683,0.45922690383735604
40,2.158832043995414,0.8581220900977341,0.13307450989406774,2,5,0.8831016140896935,0.5029761380293718
41,2.158832043995414,0.8550208385645366,0.13390049299988077,2,5,0.9504628108277978,0.4637762761168505
42,2.158832043995414,0.8505309658875768,0.13160114195246936,2,5,1.046491123013953,0.49970415884817476
43,2.158832043995414,0.8546990165231239,0.12840349602177836,2,5,0.9249059940338336,0.49813368119843193
44,2.158832043995414,0.850409446477166,0.13010689208242301,2,5,0.9346716028919988,0.5172984741277842
45,2.158832043995414,0.8553720797984558,0.13333465318818857,2,5,0.8904409741617929,0.5125375232235214
46,2.158832043995414,0.8544769727835857,0.13054958204263992,2,5,0.8517894409192424,0.48940303877821495
47,2.158832043995414,0.8508015624192773,0.12941482769291357,2,5,0.9221054815363124,0.4663538887509804
48,2.158832043995414,0.8547219133595388,0.14567932354580815,2,5,0.9281806097687015,0.49617055350045486
49,2.3157526852773747,0.865866023583561,0.18066903632409773,3,7,0.9064442536716631,0.4848267686976708
